student_id,course_id,session_start,session_end,page_views,downloads,forum_posts
LMS-2055,COURSE-006,2025-04-22 19:57:00,2025-04-22 20:43:00,16.0,6,2
LMS-2055,COURSE-005,2025-03-20 12:03:00,2025-03-20 14:35:00,5.0,9,2
LMS-2055,COURSE-002,2024-09-19 17:29:00,2024-09-19 18:39:00,15.0,7,0
LMS-2055,COURSE-001,2024-10-25 15:22:00,2024-10-25 17:01:00,4.0,6,1
LMS-2055,COURSE-003,2024-09-01 16:38:00,2024-09-01 18:19:00,28.0,8,2
LMS-2055,COURSE-006,2024-10-12 16:33:00,2024-10-12 18:33:00,19.0,2,2
LMS-2055,COURSE-007,2025-03-29 21:16:00,2025-03-29 22:34:00,32.0,4,0
LMS-2055,COURSE-001,2024-11-22 12:24:00,2024-11-22 14:28:00,48.0,2,4
LMS-2055,COURSE-003,2024-11-10 17:33:00,2024-11-10 19:22:00,32.0,8,4
LMS-2055,COURSE-007,2025-02-16 21:29:00,2025-02-16 23:55:00,4.0,7,3
LMS-2055,COURSE-001,2025-04-10 15:11:00,2025-04-10 15:20:00,36.0,8,0
LMS-2055,COURSE-010,2024-09-07 17:39:00,2024-09-07 19:59:00,37.0,2,1
LMS-2055,COURSE-001,2024-11-12 08:28:00,2024-11-12 10:32:00,45.0,6,0
LMS-2055,COURSE-008,2024-11-08 11:09:00,2024-11-08 13:05:00,1.0,7,0
LMS-2055,COURSE-005,2025-03-25 10:29:00,2025-03-25 10:54:00,21.0,8,3
LMS-2055,COURSE-003,2025-01-18 20:01:00,2025-01-18 21:41:00,31.0,7,4
LMS-2055,COURSE-008,2025-01-24 15:51:00,2025-01-24 18:25:00,24.0,4,4
LMS-2055,COURSE-003,2025-02-19 20:09:00,2025-02-19 22:44:00,10.0,6,1
LMS-2055,COURSE-010,2025-04-14 17:27:00,2025-04-14 20:25:00,21.0,3,0
LMS-2055,COURSE-006,2024-12-09 11:44:00,2024-12-09 12:38:00,31.0,4,3
LMS-2055,COURSE-007,2025-02-24 11:51:00,2025-02-24 12:04:00,37.0,4,4
LMS-2055,COURSE-001,2025-01-16 15:24:00,2025-01-16 16:42:00,12.0,9,1
LMS-2055,COURSE-004,2024-12-31 11:30:00,2024-12-31 12:31:00,34.0,6,2
LMS-2055,COURSE-010,2024-12-13 12:27:00,2024-12-13 12:34:00,22.0,9,4
LMS-2055,COURSE-004,2024-12-29 10:17:00,2024-12-29 11:57:00,33.0,1,4
LMS-2055,COURSE-010,2024-10-23 13:52:00,2024-10-23 14:13:00,43.0,7,2
LMS-2055,COURSE-009,2024-09-28 19:36:00,2024-09-28 20:47:00,40.0,9,2
LMS-2055,COURSE-008,2025-04-16 20:21:00,2025-04-16 20:51:00,32.0,3,2
LMS-2055,COURSE-003,2025-02-02 18:35:00,2025-02-02 19:34:00,31.0,2,1
LMS-2055,COURSE-005,2024-11-17 09:35:00,2024-11-17 10:37:00,42.0,3,0
LMS-2055,COURSE-009,2025-02-21 10:03:00,2025-02-21 11:12:00,19.0,6,0
LMS-2055,COURSE-007,2025-01-23 17:32:00,2025-01-23 20:22:00,44.0,6,4
LMS-2055,COURSE-008,2025-04-10 15:07:00,2025-04-10 17:49:00,20.0,2,2
LMS-2055,COURSE-004,2025-03-28 15:44:00,2025-03-28 16:35:00,32.0,3,1
LMS-2056,COURSE-001,2024-12-27 21:26:00,2024-12-27 23:44:00,7.0,2,2
LMS-2056,COURSE-005,2025-01-25 11:51:00,2025-01-25 14:17:00,43.0,6,4
LMS-2056,COURSE-005,2025-02-12 19:31:00,2025-02-12 20:17:00,10.0,6,1
LMS-2056,COURSE-009,2024-09-18 10:10:00,2024-09-18 10:57:00,27.0,5,3
LMS-2056,COURSE-008,2025-03-25 17:37:00,2025-03-25 18:55:00,24.0,0,1
LMS-2056,COURSE-008,2024-11-18 21:42:00,2024-11-18 22:27:00,18.0,5,0
LMS-2056,COURSE-006,2024-12-27 15:15:00,2024-12-27 17:45:00,40.0,0,1
LMS-2056,COURSE-001,2025-01-30 17:39:00,2025-01-30 20:38:00,6.0,7,0
LMS-2056,COURSE-004,2024-10-04 21:36:00,2024-10-04 23:04:00,24.0,5,0
LMS-2056,COURSE-008,2024-12-20 17:35:00,2024-12-20 19:35:00,29.0,1,1
LMS-2056,COURSE-002,2025-01-18 18:38:00,2025-01-18 19:59:00,5.0,4,2
LMS-2056,COURSE-004,2025-03-12 09:07:00,2025-03-12 11:27:00,11.0,9,0
LMS-2056,COURSE-010,2024-10-06 15:29:00,2024-10-06 16:50:00,45.0,7,2
LMS-2056,COURSE-003,2024-12-05 08:35:00,2024-12-05 11:23:00,32.0,3,3
LMS-2056,COURSE-007,2024-11-08 07:44:00,2024-11-08 10:42:00,8.0,2,2
LMS-2056,COURSE-001,2024-10-22 10:33:00,2024-10-22 11:35:00,24.0,4,3
LMS-2056,COURSE-001,2025-03-22 13:01:00,2025-03-22 13:52:00,46.0,6,2
LMS-2056,COURSE-002,2025-03-27 18:55:00,2025-03-27 21:23:00,21.0,1,1
LMS-2056,COURSE-003,2025-03-20 21:13:00,2025-03-20 21:33:00,22.0,1,3
LMS-2056,COURSE-002,2025-01-23 08:37:00,2025-01-23 10:58:00,30.0,4,1
LMS-2056,COURSE-006,2025-04-07 11:51:00,2025-04-07 12:41:00,22.0,9,2
LMS-2056,COURSE-001,2024-11-18 14:14:00,2024-11-18 17:10:00,10.0,5,0
LMS-2056,COURSE-010,2025-04-18 16:52:00,2025-04-18 18:02:00,17.0,8,4
LMS-2056,COURSE-003,2024-09-26 15:23:00,2024-09-26 18:14:00,27.0,3,4
LMS-2056,COURSE-008,2024-11-11 18:28:00,2024-11-11 19:55:00,5.0,3,1
LMS-2056,COURSE-010,2024-12-06 07:08:00,2024-12-06 07:42:00,25.0,4,1
LMS-2056,COURSE-005,2025-01-25 16:05:00,2025-01-25 16:40:00,22.0,0,4
LMS-2056,COURSE-005,2024-10-30 11:18:00,2024-10-30 13:25:00,1.0,4,2
LMS-2056,COURSE-001,2025-01-05 13:45:00,2025-01-05 15:20:00,20.0,2,1
LMS-2056,COURSE-003,2025-03-27 19:11:00,2025-03-27 20:32:00,39.0,9,2
LMS-2056,COURSE-009,2024-10-01 17:28:00,2024-10-01 19:03:00,10.0,9,1
LMS-2056,COURSE-003,2025-04-11 16:09:00,2025-04-11 18:03:00,8.0,0,2
LMS-2056,COURSE-006,2025-01-01 09:32:00,2025-01-01 10:55:00,17.0,6,2
LMS-2056,COURSE-005,2024-12-06 16:20:00,2024-12-06 17:52:00,27.0,3,3
LMS-2056,COURSE-007,2025-01-24 19:34:00,2025-01-24 22:13:00,24.0,9,4
LMS-2056,COURSE-007,2025-02-18 15:27:00,2025-02-18 16:59:00,39.0,9,4
LMS-2056,COURSE-006,2025-04-02 13:42:00,2025-04-02 15:24:00,39.0,4,3
LMS-2056,COURSE-009,2025-04-19 20:02:00,2025-04-19 20:08:00,8.0,3,2
LMS-2056,COURSE-006,2025-02-15 16:14:00,2025-02-15 18:24:00,1.0,3,3
LMS-2056,COURSE-003,2024-12-26 21:39:00,2024-12-26 23:59:00,20.0,8,4
LMS-2056,COURSE-010,2024-10-09 20:50:00,2024-10-09 22:02:00,40.0,3,1
LMS-2056,COURSE-009,2025-02-03 19:16:00,2025-02-03 21:00:00,40.0,2,0
LMS-2056,COURSE-010,2024-09-08 12:31:00,2024-09-08 14:39:00,1.0,8,3
LMS-2056,COURSE-004,2024-09-26 14:50:00,2024-09-26 17:34:00,27.0,3,4
LMS-2056,COURSE-008,2024-12-03 20:09:00,2024-12-03 22:03:00,,1,0
LMS-2056,COURSE-009,2025-02-08 14:05:00,2025-02-08 14:17:00,21.0,6,0
LMS-2056,COURSE-002,2024-09-26 17:07:00,2024-09-26 19:27:00,2.0,5,0
LMS-2056,COURSE-010,2024-11-27 14:24:00,2024-11-27 17:16:00,40.0,3,0
LMS-2056,COURSE-006,2025-04-16 12:49:00,2025-04-16 13:35:00,18.0,2,0
LMS-2056,COURSE-005,2025-02-16 11:20:00,2025-02-16 12:12:00,12.0,6,2
LMS-2056,COURSE-005,2025-01-16 14:16:00,2025-01-16 16:11:00,39.0,2,2
LMS-2056,COURSE-006,2024-09-14 08:04:00,2024-09-14 09:07:00,15.0,1,3
LMS-2056,COURSE-008,2024-12-09 21:56:00,2024-12-10 00:46:00,3.0,3,4
LMS-2056,COURSE-006,2025-03-08 19:42:00,2025-03-08 21:38:00,43.0,1,0
LMS-2056,COURSE-003,2025-01-06 15:48:00,2025-01-06 18:36:00,37.0,5,1
LMS-2056,COURSE-002,2025-04-18 09:38:00,2025-04-18 12:18:00,29.0,1,1
LMS-2056,COURSE-001,2024-12-27 09:50:00,2024-12-27 10:37:00,48.0,9,2
LMS-2056,COURSE-010,2025-02-02 14:16:00,2025-02-02 14:54:00,26.0,9,4
LMS-2056,COURSE-009,2024-10-02 12:25:00,2024-10-02 14:31:00,17.0,6,4
LMS-2056,COURSE-004,2024-10-02 15:31:00,2024-10-02 18:12:00,11.0,2,3
LMS-2056,COURSE-008,2025-01-31 15:30:00,2025-01-31 16:35:00,17.0,9,2
LMS-2056,COURSE-006,2025-02-13 07:27:00,2025-02-13 07:39:00,4.0,3,4
LMS-2056,COURSE-004,2025-03-02 09:38:00,2025-03-02 11:27:00,41.0,7,2
LMS-2056,COURSE-004,2025-02-19 07:08:00,2025-02-19 07:44:00,17.0,2,1
LMS-2056,COURSE-003,2025-03-09 11:05:00,2025-03-09 13:38:00,2.0,8,0
LMS-2056,COURSE-006,2024-12-12 10:27:00,2024-12-12 12:20:00,8.0,5,0
LMS-2056,COURSE-007,2024-11-07 21:15:00,2024-11-07 22:16:00,16.0,1,1
LMS-2056,COURSE-009,2024-10-15 15:19:00,2024-10-15 16:33:00,38.0,6,3
LMS-2056,COURSE-007,2025-03-28 09:35:00,2025-03-28 11:22:00,12.0,7,3
LMS-2056,COURSE-005,2024-10-17 21:34:00,2024-10-17 22:59:00,43.0,2,3
LMS-2056,COURSE-001,2024-11-07 16:16:00,2024-11-07 17:48:00,3.0,0,3
LMS-2056,COURSE-005,2025-02-18 10:15:00,2025-02-18 11:57:00,8.0,1,2
LMS-2056,COURSE-001,2024-12-20 21:56:00,2024-12-20 22:41:00,40.0,3,3
LMS-2056,COURSE-006,2025-03-30 11:13:00,2025-03-30 13:55:00,4.0,3,3
LMS-2056,COURSE-008,2024-10-31 09:41:00,2024-10-31 11:04:00,32.0,0,3
LMS-2056,COURSE-008,2025-02-28 07:54:00,2025-02-28 09:50:00,22.0,4,3
LMS-2056,COURSE-005,2025-04-06 07:59:00,2025-04-06 09:45:00,1.0,9,1
LMS-2056,COURSE-001,2024-11-04 12:20:00,2024-11-04 12:58:00,11.0,8,0
LMS-2056,COURSE-001,2025-01-29 15:02:00,2025-01-29 15:31:00,29.0,8,1
LMS-2056,COURSE-010,2025-04-17 19:42:00,2025-04-17 20:56:00,,5,2
LMS-2056,COURSE-002,2025-03-10 11:54:00,2025-03-10 14:14:00,15.0,6,1
LMS-2056,COURSE-003,2024-11-22 07:53:00,2024-11-22 10:19:00,24.0,8,4
LMS-2056,COURSE-008,2025-03-02 13:47:00,2025-03-02 14:28:00,48.0,8,3
LMS-2056,COURSE-006,2024-10-16 17:59:00,2024-10-16 20:07:00,34.0,1,0
LMS-2056,COURSE-001,2024-11-25 15:18:00,2024-11-25 17:51:00,43.0,4,1
LMS-2056,COURSE-007,2025-04-12 20:18:00,2025-04-12 21:32:00,7.0,3,3
LMS-2056,COURSE-006,2025-04-12 08:52:00,2025-04-12 10:31:00,40.0,6,3
LMS-2056,COURSE-007,2025-04-08 08:28:00,2025-04-08 10:08:00,29.0,6,4
LMS-2056,COURSE-010,2024-12-02 11:01:00,2024-12-02 13:09:00,21.0,7,3
LMS-2056,COURSE-010,2024-09-26 10:04:00,2024-09-26 10:49:00,12.0,2,0
LMS-2056,COURSE-009,2025-02-21 11:10:00,2025-02-21 13:52:00,49.0,8,4
LMS-2057,COURSE-001,2024-12-15 17:00:00,2024-12-15 19:34:00,44.0,2,0
LMS-2057,COURSE-010,2025-03-01 20:09:00,2025-03-01 20:45:00,13.0,5,1
LMS-2057,COURSE-004,2025-01-15 10:08:00,2025-01-15 10:43:00,43.0,3,2
LMS-2057,COURSE-001,2024-10-09 19:37:00,2024-10-09 20:21:00,39.0,1,2
LMS-2057,COURSE-006,2025-02-19 21:42:00,2025-02-19 22:22:00,21.0,1,3
LMS-2057,COURSE-003,2025-03-09 08:32:00,2025-03-09 11:12:00,34.0,3,4
LMS-2057,COURSE-005,2025-04-08 10:48:00,2025-04-08 12:03:00,18.0,9,2
LMS-2057,COURSE-002,2025-04-03 12:58:00,2025-04-03 14:44:00,3.0,9,2
LMS-2057,COURSE-004,2025-04-10 10:09:00,2025-04-10 10:29:00,38.0,3,0
LMS-2057,COURSE-009,2024-09-06 15:01:00,2024-09-06 15:21:00,10.0,2,4
LMS-2057,COURSE-001,2024-10-14 11:31:00,2024-10-14 13:22:00,11.0,5,3
LMS-2057,COURSE-002,2025-04-22 14:03:00,2025-04-22 16:26:00,1.0,2,1
LMS-2057,COURSE-006,2024-11-12 13:24:00,2024-11-12 15:32:00,42.0,5,2
LMS-2057,COURSE-009,2025-04-02 18:16:00,2025-04-02 20:13:00,49.0,5,0
LMS-2057,COURSE-003,2025-01-19 15:56:00,2025-01-19 18:26:00,10.0,0,0
LMS-2057,COURSE-006,2024-12-10 08:04:00,2024-12-10 08:44:00,5.0,4,4
LMS-2057,COURSE-003,2025-01-14 10:48:00,2025-01-14 13:34:00,26.0,7,1
LMS-2057,COURSE-003,2025-03-26 15:46:00,2025-03-26 17:25:00,9.0,2,4
LMS-2057,COURSE-010,2025-02-10 16:51:00,2025-02-10 16:59:00,11.0,6,4
LMS-2057,COURSE-003,2024-09-20 12:57:00,2024-09-20 14:00:00,23.0,4,2
LMS-2057,COURSE-004,2025-03-14 18:50:00,2025-03-14 21:15:00,33.0,4,3
LMS-2057,COURSE-008,2024-10-28 08:27:00,2024-10-28 09:31:00,33.0,5,3
LMS-2057,COURSE-003,2024-12-09 13:09:00,2024-12-09 14:44:00,32.0,5,3
LMS-2057,COURSE-003,2024-09-03 10:38:00,2024-09-03 12:43:00,31.0,3,1
LMS-2057,COURSE-003,2024-11-30 12:04:00,2024-11-30 13:23:00,14.0,1,4
LMS-2057,COURSE-002,2024-11-17 10:18:00,2024-11-17 13:06:00,18.0,6,2
LMS-2057,COURSE-005,2024-09-28 18:00:00,2024-09-28 18:23:00,35.0,4,4
LMS-2057,COURSE-005,2025-03-11 13:06:00,2025-03-11 14:58:00,7.0,4,0
LMS-2057,COURSE-005,2025-04-27 19:33:00,2025-04-27 20:33:00,8.0,6,1
LMS-2057,COURSE-006,2024-11-26 10:10:00,2024-11-26 10:24:00,37.0,4,1
LMS-2057,COURSE-010,2025-03-10 09:10:00,2025-03-10 09:58:00,24.0,2,3
LMS-2057,COURSE-007,2024-10-07 20:52:00,2024-10-07 23:31:00,2.0,5,2
LMS-2057,COURSE-003,2025-04-02 11:53:00,2025-04-02 12:26:00,34.0,0,1
LMS-2057,COURSE-003,2025-01-24 10:06:00,2025-01-24 12:47:00,8.0,4,3
LMS-2057,COURSE-007,2024-10-02 08:32:00,2024-10-02 08:55:00,20.0,7,2
LMS-2057,COURSE-006,2024-11-17 16:00:00,2024-11-17 18:36:00,4.0,9,4
LMS-2057,COURSE-008,2025-03-20 10:53:00,2025-03-20 11:01:00,22.0,2,1
LMS-2057,COURSE-006,2025-03-13 21:49:00,2025-03-14 00:29:00,29.0,3,4
LMS-2057,COURSE-010,2024-12-12 15:00:00,2024-12-12 16:33:00,32.0,6,0
LMS-2057,COURSE-002,2025-01-24 11:58:00,2025-01-24 14:16:00,41.0,5,2
LMS-2057,COURSE-007,2025-01-15 16:56:00,2025-01-15 18:52:00,22.0,8,0
LMS-2057,COURSE-004,2024-09-04 12:06:00,2024-09-04 14:18:00,26.0,6,2
LMS-2057,COURSE-004,2025-02-07 21:30:00,2025-02-07 23:40:00,21.0,6,2
LMS-2057,COURSE-005,2025-01-15 18:59:00,2025-01-15 21:21:00,21.0,9,3
LMS-2057,COURSE-007,2025-03-04 11:27:00,2025-03-04 14:04:00,31.0,5,0
LMS-2057,COURSE-002,2025-03-23 08:42:00,2025-03-23 09:05:00,20.0,7,4
LMS-2057,COURSE-003,2025-03-25 20:06:00,2025-03-25 22:51:00,22.0,5,4
LMS-2057,COURSE-008,2025-01-16 21:22:00,2025-01-16 23:16:00,15.0,2,0
LMS-2057,COURSE-007,2025-04-01 16:08:00,2025-04-01 16:43:00,36.0,6,2
LMS-2057,COURSE-007,2024-10-29 17:54:00,2024-10-29 19:04:00,43.0,3,1
LMS-2057,COURSE-003,2024-09-22 11:44:00,2024-09-22 13:16:00,34.0,3,2
LMS-2057,COURSE-001,2025-02-09 13:08:00,2025-02-09 13:13:00,28.0,3,1
LMS-2057,COURSE-004,2025-02-22 15:26:00,2025-02-22 15:33:00,48.0,8,4
LMS-2057,COURSE-008,2024-12-03 09:20:00,2024-12-03 12:17:00,22.0,3,0
LMS-2057,COURSE-004,2025-02-06 07:39:00,2025-02-06 09:50:00,12.0,9,0
LMS-2057,COURSE-004,2025-02-02 10:41:00,2025-02-02 10:49:00,11.0,2,3
LMS-2057,COURSE-006,2025-02-11 15:42:00,2025-02-11 18:28:00,45.0,9,3
LMS-2057,COURSE-002,2025-03-13 09:41:00,2025-03-13 11:42:00,45.0,5,1
LMS-2057,COURSE-007,2024-10-11 18:45:00,2024-10-11 20:30:00,12.0,7,4
LMS-2057,COURSE-007,2025-02-03 16:06:00,2025-02-03 18:26:00,17.0,6,0
LMS-2057,COURSE-003,2025-04-10 19:45:00,2025-04-10 21:57:00,42.0,8,2
LMS-2057,COURSE-007,2024-09-06 20:07:00,2024-09-06 22:18:00,12.0,0,2
LMS-2057,COURSE-002,2024-12-30 19:49:00,2024-12-30 22:17:00,33.0,3,4
LMS-2057,COURSE-009,2025-01-26 17:52:00,2025-01-26 19:07:00,13.0,1,1
LMS-2057,COURSE-005,2025-01-06 19:45:00,2025-01-06 20:05:00,28.0,3,2
LMS-2057,COURSE-003,2025-03-30 10:31:00,2025-03-30 11:50:00,33.0,0,0
LMS-2057,COURSE-002,2025-01-09 11:25:00,2025-01-09 13:44:00,49.0,6,0
LMS-2057,COURSE-003,2024-10-15 12:12:00,2024-10-15 13:21:00,23.0,3,4
LMS-2057,COURSE-007,2025-02-20 11:05:00,2025-02-20 11:22:00,4.0,3,2
LMS-2057,COURSE-004,2024-10-23 12:29:00,2024-10-23 14:21:00,18.0,1,1
LMS-2057,COURSE-010,2025-03-16 21:32:00,2025-03-17 00:02:00,7.0,8,0
LMS-2057,COURSE-009,2024-12-31 11:33:00,2024-12-31 14:01:00,42.0,0,0
LMS-2057,COURSE-001,2024-09-25 08:47:00,2024-09-25 09:44:00,16.0,9,3
LMS-2057,COURSE-005,2025-01-30 07:31:00,2025-01-30 08:48:00,22.0,5,3
LMS-2057,COURSE-005,2025-03-27 10:11:00,2025-03-27 10:36:00,2.0,9,0
LMS-2057,COURSE-001,2024-11-14 15:55:00,2024-11-14 16:16:00,35.0,3,1
LMS-2057,COURSE-003,2025-03-03 14:47:00,2025-03-03 15:06:00,1.0,8,1
LMS-2057,COURSE-003,2024-12-23 15:55:00,2024-12-23 16:31:00,40.0,1,4
LMS-2057,COURSE-005,2025-03-29 14:18:00,2025-03-29 15:20:00,37.0,2,2
LMS-2057,COURSE-003,2024-11-24 10:02:00,2024-11-24 12:44:00,30.0,9,4
LMS-2057,COURSE-008,2025-01-10 21:55:00,2025-01-10 22:47:00,27.0,4,2
LMS-2057,COURSE-002,2025-04-26 19:52:00,2025-04-26 21:31:00,9.0,0,3
LMS-2057,COURSE-010,2025-03-29 21:49:00,2025-03-30 00:03:00,9.0,7,2
LMS-2057,COURSE-009,2024-09-06 11:53:00,2024-09-06 14:38:00,24.0,6,0
LMS-2057,COURSE-008,2025-02-15 14:32:00,2025-02-15 15:11:00,3.0,3,3
LMS-2057,COURSE-009,2024-09-08 14:09:00,2024-09-08 16:28:00,28.0,7,4
LMS-2057,COURSE-006,2024-11-10 18:37:00,2024-11-10 20:38:00,38.0,3,3
LMS-2057,COURSE-003,2024-10-05 18:01:00,2024-10-05 19:47:00,40.0,1,0
LMS-2057,COURSE-008,2024-12-25 11:16:00,2024-12-25 13:49:00,32.0,7,1
LMS-2057,COURSE-005,2024-11-15 19:57:00,2024-11-15 20:24:00,48.0,6,1
LMS-2057,COURSE-007,2025-02-08 20:54:00,2025-02-08 22:55:00,48.0,9,0
LMS-2057,COURSE-008,2025-04-21 12:53:00,2025-04-21 13:49:00,3.0,1,0
LMS-2057,COURSE-002,2025-04-12 19:18:00,2025-04-12 20:36:00,26.0,8,4
LMS-2057,COURSE-002,2024-11-07 17:18:00,2024-11-07 17:24:00,30.0,5,0
LMS-2057,COURSE-007,2025-03-26 20:38:00,2025-03-26 21:33:00,32.0,7,0
LMS-2058,COURSE-003,2025-04-04 19:43:00,2025-04-04 20:22:00,40.0,2,3
LMS-2058,COURSE-004,2025-03-14 17:15:00,2025-03-14 17:27:00,12.0,9,4
LMS-2058,COURSE-007,2025-03-29 11:20:00,2025-03-29 13:10:00,13.0,0,0
LMS-2058,COURSE-007,2024-10-10 16:45:00,2024-10-10 19:31:00,12.0,7,2
LMS-2058,COURSE-003,2025-02-11 10:43:00,2025-02-11 13:13:00,45.0,3,1
LMS-2058,COURSE-004,2025-01-09 09:25:00,2025-01-09 12:18:00,29.0,2,4
LMS-2058,COURSE-007,2024-12-20 16:53:00,2024-12-20 18:31:00,14.0,0,3
LMS-2058,COURSE-005,2025-02-28 20:27:00,2025-02-28 20:55:00,14.0,0,2
LMS-2058,COURSE-006,2024-12-16 17:37:00,2024-12-16 17:46:00,14.0,8,4
LMS-2058,COURSE-006,2024-12-25 11:32:00,2024-12-25 12:54:00,8.0,0,2
LMS-2058,COURSE-009,2024-12-15 18:05:00,2024-12-15 19:45:00,13.0,9,0
LMS-2058,COURSE-001,2025-03-25 07:27:00,2025-03-25 09:52:00,46.0,9,2
LMS-2058,COURSE-010,2025-02-27 12:09:00,2025-02-27 12:59:00,33.0,4,1
LMS-2058,COURSE-008,2025-02-24 14:45:00,2025-02-24 17:23:00,22.0,7,4
LMS-2058,COURSE-001,2025-03-17 14:41:00,2025-03-17 16:04:00,46.0,5,2
LMS-2058,COURSE-003,2025-02-08 17:07:00,2025-02-08 19:07:00,38.0,7,2
LMS-2058,COURSE-007,2025-03-30 07:45:00,2025-03-30 09:08:00,9.0,9,3
LMS-2058,COURSE-009,2025-01-02 20:02:00,2025-01-02 20:29:00,28.0,4,3
LMS-2058,COURSE-008,2024-10-13 07:07:00,2024-10-13 08:27:00,21.0,5,2
LMS-2058,COURSE-003,2024-10-11 14:36:00,2024-10-11 17:14:00,26.0,6,1
LMS-2058,COURSE-004,2025-02-08 14:11:00,2025-02-08 14:21:00,32.0,6,1
LMS-2058,COURSE-001,2024-10-06 21:20:00,2024-10-06 22:39:00,32.0,3,4
LMS-2058,COURSE-005,2024-10-03 09:51:00,2024-10-03 10:38:00,17.0,5,1
LMS-2058,COURSE-004,2024-10-24 09:44:00,2024-10-24 10:46:00,23.0,7,0
LMS-2058,COURSE-005,2025-01-25 10:26:00,2025-01-25 10:33:00,25.0,4,4
LMS-2058,COURSE-004,2024-12-28 12:00:00,2024-12-28 12:35:00,43.0,6,4
LMS-2058,COURSE-006,2024-11-11 20:09:00,2024-11-11 20:41:00,28.0,8,4
LMS-2058,COURSE-001,2024-10-04 12:23:00,2024-10-04 13:25:00,41.0,5,2
LMS-2058,COURSE-010,2025-04-20 18:20:00,2025-04-20 20:41:00,36.0,8,0
LMS-2058,COURSE-004,2025-01-10 21:33:00,2025-01-10 22:42:00,42.0,5,0
LMS-2058,COURSE-004,2024-11-07 08:12:00,2024-11-07 09:21:00,24.0,5,4
LMS-2058,COURSE-010,2024-11-30 17:09:00,2024-11-30 18:12:00,6.0,9,1
LMS-2058,COURSE-004,2024-09-13 11:15:00,2024-09-13 12:28:00,26.0,9,2
LMS-2058,COURSE-009,2025-01-06 13:01:00,2025-01-06 13:46:00,9.0,8,1
LMS-2058,COURSE-005,2024-11-02 19:34:00,2024-11-02 21:53:00,30.0,6,1
LMS-2058,COURSE-009,2025-01-12 09:38:00,2025-01-12 11:32:00,38.0,5,1
LMS-2058,COURSE-007,2025-04-25 17:45:00,2025-04-25 19:11:00,46.0,7,1
LMS-2058,COURSE-004,2024-10-14 13:41:00,2024-10-14 16:39:00,14.0,6,1
LMS-2059,COURSE-010,2025-03-21 21:16:00,2025-03-21 22:15:00,24.0,8,2
LMS-2059,COURSE-002,2024-12-30 08:05:00,2024-12-30 10:56:00,34.0,3,2
LMS-2059,COURSE-009,2024-12-10 14:14:00,2024-12-10 16:56:00,47.0,3,0
LMS-2059,COURSE-007,2024-09-28 19:55:00,2024-09-28 20:48:00,11.0,5,2
LMS-2059,COURSE-006,2024-09-27 08:08:00,2024-09-27 10:17:00,29.0,0,2
LMS-2059,COURSE-008,2024-12-12 09:31:00,2024-12-12 09:50:00,14.0,8,0
LMS-2059,COURSE-010,2025-03-18 20:42:00,2025-03-18 23:01:00,32.0,7,3
LMS-2059,COURSE-007,2024-12-07 12:20:00,2024-12-07 13:56:00,25.0,7,4
LMS-2059,COURSE-004,2025-03-16 15:51:00,2025-03-16 17:37:00,2.0,6,3
LMS-2059,COURSE-010,2024-12-22 12:03:00,2024-12-22 13:44:00,19.0,8,4
LMS-2059,COURSE-004,2025-01-21 07:49:00,2025-01-21 09:42:00,12.0,6,4
LMS-2059,COURSE-008,2024-11-05 14:38:00,2024-11-05 16:43:00,25.0,5,4
LMS-2059,COURSE-008,2024-10-16 16:52:00,2024-10-16 18:45:00,16.0,7,2
LMS-2059,COURSE-003,2025-04-10 17:44:00,2025-04-10 20:04:00,15.0,8,0
LMS-2059,COURSE-005,2025-02-25 14:24:00,2025-02-25 15:32:00,49.0,6,2
LMS-2059,COURSE-007,2025-01-23 15:56:00,2025-01-23 17:10:00,23.0,7,3
LMS-2059,COURSE-004,2025-03-17 09:01:00,2025-03-17 09:13:00,22.0,0,4
LMS-2059,COURSE-003,2025-01-15 20:52:00,2025-01-15 21:27:00,46.0,9,2
LMS-2059,COURSE-001,2025-02-06 16:01:00,2025-02-06 17:02:00,48.0,3,4
LMS-2059,COURSE-004,2024-09-03 14:18:00,2024-09-03 16:15:00,15.0,1,3
LMS-2059,COURSE-007,2025-03-02 19:59:00,2025-03-02 22:51:00,42.0,1,2
LMS-2059,COURSE-010,2024-09-02 21:41:00,2024-09-02 23:20:00,25.0,0,3
LMS-2059,COURSE-008,2024-10-24 16:49:00,2024-10-24 18:21:00,25.0,9,0
LMS-2059,COURSE-008,2025-03-10 16:18:00,2025-03-10 16:46:00,48.0,8,2
LMS-2059,COURSE-007,2025-02-03 11:37:00,2025-02-03 11:44:00,41.0,5,3
LMS-2059,COURSE-004,2024-12-31 15:52:00,2024-12-31 18:06:00,29.0,8,1
LMS-2059,COURSE-007,2024-09-16 08:07:00,2024-09-16 09:34:00,47.0,3,1
LMS-2059,COURSE-004,2025-02-23 20:46:00,2025-02-23 21:18:00,42.0,7,3
LMS-2059,COURSE-004,2025-04-24 20:15:00,2025-04-24 21:41:00,5.0,4,2
LMS-2059,COURSE-008,2024-12-05 16:33:00,2024-12-05 18:48:00,30.0,1,4
LMS-2059,COURSE-010,2025-04-21 07:20:00,2025-04-21 09:31:00,7.0,6,0
LMS-2059,COURSE-002,2024-11-01 09:56:00,2024-11-01 12:35:00,9.0,9,4
LMS-2059,COURSE-008,2024-09-24 12:06:00,2024-09-24 12:40:00,5.0,9,2
