student_id,course_id,timestamp,activity_type,duration_minutes,video_id,completion_pct,score
CR-1013,COURSE-007,09/09/2024 12:12 PM,video_watch,5.4,VID-010,0.8,
CR-1013,COURSE-006,09/19/2024 08:39 AM,assignment_submit,16.7,,,
CR-1013,COURSE-001,10/08/2024 02:10 PM,reading,54.3,,,
CR-1013,COURSE-008,09/08/2024 01:03 PM,quiz_attempt,9.7,,,83.6
CR-1013,COURSE-005,12/04/2024 01:52 PM,video_watch,14.5,VID-019,0.64,
CR-1013,COURSE-002,12/29/2024 10:31 AM,forum_post,4.6,,,
CR-1013,COURSE-010,04/24/2025 08:01 PM,video_watch,21.7,VID-012,0.59,
CR-1013,COURSE-006,04/02/2025 04:17 PM,forum_post,4.1,,,
CR-1013,COURSE-007,02/23/2025 03:12 PM,video_watch,55.1,VID-007,0.42,
CR-1013,COURSE-006,11/01/2024 01:28 PM,forum_post,1.4,,,
CR-1013,COURSE-003,02/10/2025 02:09 PM,video_watch,19.9,VID-046,0.6,
CR-1013,COURSE-007,10/30/2024 10:39 PM,reading,13.4,,,
CR-1013,COURSE-001,11/25/2024 08:20 PM,video_watch,10.0,VID-033,0.93,
CR-1013,COURSE-007,03/02/2025 04:43 PM,reading,6.1,,,
CR-1013,COURSE-010,09/24/2024 12:40 PM,video_watch,7.6,VID-012,0.94,
CR-1013,COURSE-001,12/24/2024 07:17 PM,quiz_attempt,12.3,,,89.0
CR-1013,COURSE-002,02/14/2025 08:42 PM,assignment_submit,9.6,,,
CR-1013,COURSE-003,12/15/2024 01:52 PM,quiz_attempt,38.9,,,45.1
CR-1013,COURSE-004,10/31/2024 07:56 PM,reading,2.0,,,
CR-1013,COURSE-006,12/23/2024 10:03 PM,video_watch,41.8,VID-047,0.94,
CR-1013,COURSE-003,11/01/2024 10:57 AM,reading,2.8,,,
CR-1013,COURSE-002,03/24/2025 10:53 AM,assignment_submit,2.5,,,
CR-1013,COURSE-007,04/10/2025 05:40 PM,video_watch,31.2,VID-040,0.61,
CR-1013,COURSE-010,04/23/2025 06:54 PM,assignment_submit,6.8,,,
CR-1013,COURSE-006,03/03/2025 07:56 PM,video_watch,9.4,VID-044,0.85,
CR-1013,COURSE-008,04/23/2025 02:40 PM,reading,44.5,,,
CR-1013,COURSE-004,12/19/2024 08:49 PM,quiz_attempt,5.1,,,51.6
CR-1013,COURSE-003,04/06/2025 08:23 AM,forum_post,0.6,,,
CR-1013,COURSE-002,01/22/2025 10:42 PM,reading,7.6,,,
CR-1013,COURSE-007,12/21/2024 08:40 AM,quiz_attempt,1.6,,,44.9
CR-1013,COURSE-006,10/05/2024 07:38 PM,forum_post,3.4,,,
CR-1013,COURSE-001,10/22/2024 10:41 AM,video_watch,5.0,VID-023,0.49,
CR-1013,COURSE-007,03/14/2025 10:00 PM,quiz_attempt,0.0,,,83.9
CR-1013,COURSE-006,04/23/2025 08:51 PM,video_watch,20.9,VID-012,0.62,
CR-1013,COURSE-008,12/23/2024 06:52 PM,assignment_submit,3.7,,,
CR-1013,COURSE-008,03/16/2025 02:44 PM,reading,0.8,,,
CR-1013,COURSE-006,09/19/2024 10:12 PM,quiz_attempt,43.9,,,70.1
CR-1013,COURSE-009,04/28/2025 05:53 PM,video_watch,4.7,VID-017,0.69,
CR-1013,COURSE-003,02/04/2025 09:35 AM,reading,1.3,,,
CR-1013,COURSE-002,10/08/2024 10:37 AM,assignment_submit,42.4,,,
CR-1013,COURSE-004,02/18/2025 05:06 PM,reading,7.6,,,
CR-1013,COURSE-005,11/07/2024 08:43 PM,video_watch,0.5,VID-030,0.77,
CR-1013,COURSE-007,09/03/2024 06:57 PM,video_watch,3.3,VID-009,0.68,
CR-1013,COURSE-004,11/30/2024 06:07 PM,video_watch,13.2,VID-013,0.49,
CR-1013,COURSE-002,04/02/2025 12:11 PM,assignment_submit,16.4,,,
CR-1013,COURSE-007,01/09/2025 10:03 AM,reading,47.8,,,
CR-1013,COURSE-001,02/05/2025 09:41 AM,video_watch,51.2,VID-023,0.9,
CR-1013,COURSE-004,11/17/2024 11:48 AM,video_watch,5.0,VID-008,0.92,
CR-1013,COURSE-009,01/09/2025 11:09 AM,quiz_attempt,5.2,,,89.9
CR-1013,COURSE-002,03/19/2025 02:05 PM,video_watch,9.5,VID-029,0.64,
CR-1013,COURSE-001,02/02/2025 07:06 PM,reading,12.2,,,
CR-1013,COURSE-001,09/26/2024 10:50 PM,reading,2.1,,,
CR-1013,COURSE-006,10/05/2024 08:07 AM,forum_post,0.7,,,
CR-1013,COURSE-001,10/02/2024 10:11 PM,video_watch,8.9,VID-008,0.41,
CR-1013,COURSE-005,01/04/2025 10:58 PM,video_watch,67.4,VID-041,0.51,
CR-1013,COURSE-010,11/14/2024 09:32 AM,video_watch,1.4,VID-023,0.42,
CR-1013,COURSE-001,03/04/2025 02:58 PM,reading,30.1,,,
CR-1013,COURSE-003,03/20/2025 11:47 AM,forum_post,15.0,,,
CR-1013,COURSE-006,11/13/2024 11:53 AM,forum_post,2.3,,,
CR-1013,COURSE-008,04/09/2025 01:25 PM,video_watch,47.1,VID-010,0.48,
CR-1013,COURSE-004,01/20/2025 04:07 PM,reading,48.3,,,
CR-1014,COURSE-005,04/16/2025 09:25 AM,quiz_attempt,23.1,,,50.4
CR-1014,COURSE-001,03/01/2025 06:41 PM,video_watch,13.2,VID-004,0.91,
CR-1014,COURSE-005,09/18/2024 02:52 PM,quiz_attempt,2.5,,,52.6
CR-1014,COURSE-009,02/20/2025 06:25 PM,video_watch,40.4,VID-034,0.76,
CR-1014,COURSE-009,01/11/2025 06:03 PM,assignment_submit,23.5,,,
CR-1014,COURSE-003,03/27/2025 05:41 PM,quiz_attempt,0.7,,,73.2
CR-1014,COURSE-008,01/11/2025 05:05 PM,assignment_submit,30.4,,,
CR-1014,COURSE-004,03/06/2025 10:49 AM,quiz_attempt,2.2,,,80.6
CR-1014,COURSE-005,02/18/2025 09:15 PM,quiz_attempt,13.1,,,59.1
CR-1014,COURSE-007,12/22/2024 04:16 PM,quiz_attempt,0.4,,,70.2
CR-1014,COURSE-002,11/04/2024 11:27 AM,reading,4.4,,,
CR-1014,COURSE-006,12/28/2024 07:56 PM,video_watch,80.8,VID-033,0.85,
CR-1014,COURSE-006,12/31/2024 07:09 PM,reading,10.1,,,
CR-1014,COURSE-006,03/09/2025 05:48 PM,video_watch,7.6,VID-024,0.59,
CR-1014,COURSE-010,10/03/2024 09:36 AM,video_watch,21.8,VID-046,0.86,
CR-1014,COURSE-005,09/07/2024 03:15 PM,reading,45.7,,,
CR-1014,COURSE-003,10/18/2024 11:25 AM,forum_post,1.9,,,
CR-1014,COURSE-006,10/12/2024 08:57 PM,video_watch,3.6,VID-045,0.7,
CR-1014,COURSE-004,11/25/2024 06:05 PM,video_watch,4.5,VID-021,0.63,
CR-1014,COURSE-006,11/08/2024 09:03 PM,video_watch,3.3,VID-017,0.51,
CR-1014,COURSE-005,01/09/2025 12:36 PM,assignment_submit,0.8,,,
CR-1014,COURSE-002,04/03/2025 07:27 PM,quiz_attempt,4.6,,,85.0
CR-1014,COURSE-008,03/11/2025 05:47 PM,video_watch,4.0,VID-007,0.77,
CR-1014,COURSE-003,02/23/2025 10:43 PM,forum_post,0.1,,,
CR-1014,COURSE-009,01/26/2025 12:47 PM,assignment_submit,23.8,,,
CR-1014,COURSE-010,11/17/2024 06:06 PM,video_watch,43.4,VID-036,0.49,
CR-1014,COURSE-007,02/20/2025 03:08 PM,video_watch,41.4,VID-039,0.7,
CR-1014,COURSE-010,01/18/2025 10:20 PM,assignment_submit,11.5,,,
CR-1014,COURSE-010,11/27/2024 12:36 PM,forum_post,4.8,,,
CR-1014,COURSE-007,01/08/2025 09:40 AM,assignment_submit,13.1,,,
CR-1014,COURSE-001,11/25/2024 10:04 PM,quiz_attempt,4.5,,,64.3
CR-1014,COURSE-002,03/14/2025 02:41 PM,quiz_attempt,20.4,,,56.7
CR-1014,COURSE-007,11/06/2024 05:59 PM,reading,9.6,,,
CR-1014,COURSE-004,10/28/2024 07:26 PM,video_watch,2.8,VID-024,0.9,
CR-1014,COURSE-008,04/24/2025 12:35 PM,video_watch,12.5,VID-006,0.66,
CR-1014,COURSE-002,04/04/2025 06:16 PM,video_watch,18.7,VID-026,0.57,
CR-1014,COURSE-008,10/01/2024 10:05 PM,reading,12.6,,,
CR-1014,COURSE-009,01/20/2025 06:51 PM,assignment_submit,13.5,,,
CR-1014,COURSE-009,01/06/2025 01:18 PM,forum_post,3.8,,,
CR-1014,COURSE-009,11/28/2024 04:23 PM,video_watch,9.0,VID-016,0.75,
CR-1014,COURSE-009,10/22/2024 10:29 PM,video_watch,27.2,VID-035,0.92,
CR-1014,COURSE-008,09/18/2024 08:44 PM,video_watch,21.7,VID-012,0.34,
CR-1014,COURSE-007,12/17/2024 10:45 AM,video_watch,29.1,VID-024,0.67,
CR-1014,COURSE-005,04/09/2025 03:47 PM,assignment_submit,13.8,,,
CR-1014,COURSE-007,10/15/2024 08:25 PM,reading,35.7,,,
CR-1014,COURSE-007,10/07/2024 12:17 PM,reading,0.0,,,
CR-1014,COURSE-003,03/15/2025 10:43 AM,quiz_attempt,12.0,,,82.3
CR-1014,COURSE-008,10/22/2024 10:59 PM,video_watch,16.9,VID-016,0.44,
CR-1014,COURSE-004,03/17/2025 06:57 PM,reading,6.2,,,
CR-1014,COURSE-006,11/16/2024 08:12 AM,assignment_submit,17.7,,,
CR-1014,COURSE-003,02/15/2025 03:27 PM,video_watch,8.1,VID-027,0.65,
CR-1014,COURSE-001,04/22/2025 08:43 PM,quiz_attempt,16.7,,,81.9
CR-1014,COURSE-009,01/05/2025 10:54 AM,video_watch,48.6,VID-015,0.76,
CR-1014,COURSE-006,04/11/2025 03:48 PM,reading,32.5,,,
CR-1014,COURSE-003,04/10/2025 12:38 PM,reading,0.3,,,
CR-1014,COURSE-008,09/18/2024 07:19 PM,video_watch,25.5,VID-030,0.52,
CR-1014,COURSE-008,11/16/2024 07:08 PM,video_watch,53.8,VID-013,0.78,
CR-1014,COURSE-001,02/11/2025 11:39 AM,reading,12.6,,,
CR-1014,COURSE-002,02/02/2025 08:51 AM,reading,103.3,,,
CR-1014,COURSE-003,01/13/2025 08:40 AM,assignment_submit,11.1,,,
CR-1014,COURSE-006,03/01/2025 05:53 PM,video_watch,0.0,VID-022,0.5,
CR-1014,COURSE-002,01/03/2025 04:20 PM,video_watch,6.1,VID-015,0.97,
CR-1014,COURSE-008,09/26/2024 05:47 PM,quiz_attempt,11.7,,,51.0
CR-1014,COURSE-009,02/06/2025 12:39 PM,forum_post,12.0,,,
CR-1014,COURSE-005,02/24/2025 06:40 PM,video_watch,15.6,VID-047,0.82,
CR-1014,COURSE-008,01/26/2025 12:37 PM,assignment_submit,21.5,,,
CR-1014,COURSE-007,10/08/2024 11:14 AM,quiz_attempt,9.8,,,75.8
CR-1014,COURSE-010,09/14/2024 05:43 PM,quiz_attempt,18.0,,,61.5
CR-1014,COURSE-004,12/02/2024 04:52 PM,forum_post,11.4,,,
CR-1014,COURSE-007,12/29/2024 11:42 AM,assignment_submit,1.6,,,
CR-1014,COURSE-009,01/11/2025 06:40 PM,quiz_attempt,9.8,,,57.0
CR-1014,COURSE-005,01/27/2025 01:42 PM,reading,3.8,,,
CR-1014,COURSE-002,03/31/2025 07:25 PM,video_watch,29.3,VID-009,0.57,
CR-1014,COURSE-003,09/03/2024 10:27 AM,quiz_attempt,26.7,,,64.7
CR-1014,COURSE-005,10/15/2024 06:44 PM,assignment_submit,,,,
CR-1014,COURSE-010,11/04/2024 10:46 AM,quiz_attempt,13.7,,,82.5
CR-1014,COURSE-009,04/05/2025 01:14 PM,reading,13.4,,,
CR-1014,COURSE-005,12/14/2024 10:22 PM,video_watch,11.0,VID-002,0.61,
CR-1014,COURSE-010,04/09/2025 04:59 PM,assignment_submit,6.7,,,
CR-1014,COURSE-001,12/20/2024 05:21 PM,assignment_submit,15.6,,,
CR-1014,COURSE-003,10/05/2024 06:02 PM,reading,12.2,,,
CR-1014,COURSE-008,12/20/2024 05:58 PM,assignment_submit,,,,
CR-1014,COURSE-001,09/13/2024 04:56 PM,video_watch,11.9,VID-037,0.94,
CR-1014,COURSE-002,03/05/2025 07:43 PM,forum_post,2.3,,,
CR-1014,COURSE-010,03/11/2025 11:54 AM,quiz_attempt,3.4,,,96.3
CR-1014,COURSE-003,10/05/2024 10:05 AM,reading,0.7,,,
CR-1014,COURSE-003,09/08/2024 09:09 PM,quiz_attempt,24.6,,,63.7
CR-1014,COURSE-004,09/28/2024 05:09 PM,reading,15.8,,,
CR-1014,COURSE-003,10/25/2024 10:09 PM,video_watch,24.8,VID-028,0.41,
CR-1014,COURSE-002,12/28/2024 12:38 PM,assignment_submit,14.8,,,
CR-1014,COURSE-010,12/06/2024 07:01 PM,video_watch,0.1,VID-026,0.78,
CR-1014,COURSE-009,09/10/2024 01:37 PM,reading,20.9,,,
CR-1014,COURSE-006,03/24/2025 06:14 PM,forum_post,0.4,,,
CR-1014,COURSE-002,04/14/2025 07:59 PM,forum_post,5.5,,,
CR-1014,COURSE-007,12/15/2024 10:07 AM,quiz_attempt,14.9,,,108.9
CR-1014,COURSE-001,02/12/2025 04:35 PM,assignment_submit,23.0,,,
CR-1014,COURSE-003,12/17/2024 08:29 AM,forum_post,2.6,,,
CR-1014,COURSE-008,01/30/2025 05:59 PM,video_watch,32.8,VID-008,0.38,
CR-1014,COURSE-009,01/08/2025 08:50 PM,quiz_attempt,3.2,,,95.2
CR-1014,COURSE-003,11/06/2024 04:46 PM,video_watch,18.8,VID-037,0.86,
CR-1014,COURSE-006,12/11/2024 03:24 PM,video_watch,13.5,VID-047,0.78,
CR-1014,COURSE-005,01/27/2025 08:36 AM,assignment_submit,10.2,,,
CR-1014,COURSE-006,04/01/2025 10:38 PM,video_watch,0.8,VID-006,0.88,
CR-1014,COURSE-003,09/26/2024 12:44 PM,reading,12.0,,,
CR-1014,COURSE-005,12/15/2024 10:30 AM,video_watch,2.4,VID-005,0.66,
CR-1014,COURSE-002,12/29/2024 09:19 AM,video_watch,2.7,VID-029,0.49,
CR-1014,COURSE-006,03/19/2025 03:19 PM,assignment_submit,4.9,,,
CR-1014,COURSE-007,10/04/2024 07:15 PM,quiz_attempt,10.3,,,65.6
CR-1014,COURSE-004,10/14/2024 11:52 AM,assignment_submit,7.5,,,
CR-1014,COURSE-006,02/14/2025 08:23 PM,quiz_attempt,7.2,,,86.5
CR-1014,COURSE-010,04/03/2025 01:37 PM,reading,10.8,,,
CR-1014,COURSE-001,10/31/2024 01:23 PM,quiz_attempt,17.5,,,74.7
CR-1014,COURSE-007,09/18/2024 10:44 PM,video_watch,7.4,VID-013,0.51,
CR-1014,COURSE-005,01/06/2025 11:17 AM,reading,54.1,,,
CR-1014,COURSE-005,12/30/2024 12:09 PM,assignment_submit,14.9,,,
CR-1014,COURSE-008,01/23/2025 04:23 PM,quiz_attempt,4.8,,,75.5
CR-1014,COURSE-007,04/08/2025 09:40 PM,video_watch,5.5,VID-026,0.62,
CR-1014,COURSE-007,09/03/2024 07:28 PM,quiz_attempt,,,,57.9
CR-1014,COURSE-010,04/19/2025 06:57 PM,video_watch,49.3,VID-031,0.94,
CR-1014,COURSE-008,09/16/2024 07:57 PM,video_watch,25.8,VID-044,0.95,
CR-1014,COURSE-004,10/26/2024 07:38 PM,video_watch,3.0,VID-041,0.69,
CR-1014,COURSE-004,01/04/2025 06:03 PM,video_watch,9.0,VID-048,0.61,
CR-1014,COURSE-008,09/02/2024 02:39 PM,reading,41.2,,,
CR-1014,COURSE-001,12/13/2024 09:30 PM,video_watch,14.4,VID-032,0.89,
CR-1014,COURSE-001,09/25/2024 04:37 PM,reading,0.1,,,
CR-1014,COURSE-004,04/05/2025 02:59 PM,assignment_submit,26.0,,,
CR-1014,COURSE-008,10/08/2024 09:51 AM,video_watch,1.3,VID-008,0.82,
CR-1014,COURSE-007,09/22/2024 02:39 PM,reading,4.8,,,
CR-1014,COURSE-004,09/13/2024 07:57 PM,reading,6.5,,,
CR-1014,COURSE-007,11/26/2024 03:33 PM,quiz_attempt,29.7,,,43.1
CR-1014,COURSE-005,04/14/2025 05:21 PM,reading,4.8,,,
CR-1014,COURSE-009,09/15/2024 10:58 PM,video_watch,21.3,VID-025,0.71,
CR-1014,COURSE-001,11/26/2024 08:03 AM,quiz_attempt,10.0,,,60.8
CR-1014,COURSE-008,04/02/2025 08:06 PM,assignment_submit,8.1,,,
CR-1015,COURSE-003,12/29/2024 05:10 PM,forum_post,14.3,,,
CR-1015,COURSE-003,09/17/2024 10:00 AM,reading,22.8,,,
CR-1015,COURSE-005,02/03/2025 10:11 PM,assignment_submit,3.6,,,
CR-1015,COURSE-005,01/19/2025 11:57 AM,reading,0.8,,,
CR-1015,COURSE-002,12/22/2024 04:14 PM,video_watch,16.4,VID-048,0.7,
CR-1015,COURSE-003,03/25/2025 08:56 AM,video_watch,1.1,VID-013,0.84,
CR-1015,COURSE-003,01/16/2025 10:18 AM,video_watch,2.4,VID-004,0.99,
CR-1015,COURSE-002,09/07/2024 08:06 PM,video_watch,6.6,VID-026,0.79,
CR-1015,COURSE-010,11/20/2024 01:12 PM,video_watch,83.5,VID-030,0.88,
CR-1015,COURSE-008,12/09/2024 05:33 PM,assignment_submit,34.2,,,
CR-1015,COURSE-007,10/24/2024 09:39 PM,quiz_attempt,6.9,,,71.3
CR-1015,COURSE-007,12/05/2024 01:22 PM,quiz_attempt,,,,85.1
CR-1015,COURSE-009,11/09/2024 09:53 AM,video_watch,39.0,VID-017,0.73,
CR-1015,COURSE-001,02/23/2025 07:22 PM,forum_post,1.1,,,
CR-1015,COURSE-003,12/05/2024 08:49 PM,video_watch,28.1,VID-045,0.32,
CR-1015,COURSE-005,01/06/2025 07:17 PM,assignment_submit,13.4,,,
CR-1015,COURSE-004,12/20/2024 12:24 PM,forum_post,1.7,,,
CR-1015,COURSE-002,01/29/2025 01:03 PM,video_watch,17.2,VID-028,0.76,
CR-1015,COURSE-005,12/18/2024 08:05 AM,reading,13.6,,,
CR-1015,COURSE-007,02/25/2025 08:11 PM,video_watch,5.5,VID-048,0.8,
CR-1015,COURSE-001,09/02/2024 08:29 PM,reading,42.4,,,
CR-1015,COURSE-010,02/13/2025 08:10 PM,reading,17.6,,,
CR-1015,COURSE-001,10/25/2024 11:16 AM,assignment_submit,15.3,,,
CR-1015,COURSE-001,02/21/2025 11:09 AM,assignment_submit,31.8,,,
CR-1015,COURSE-002,10/18/2024 08:26 PM,quiz_attempt,55.9,,,107.7
CR-1015,COURSE-003,09/21/2024 03:37 PM,video_watch,10.9,VID-041,0.74,
CR-1015,COURSE-010,09/20/2024 08:03 AM,assignment_submit,4.7,,,
CR-1015,COURSE-009,01/02/2025 12:33 PM,video_watch,2.3,VID-014,0.73,
CR-1015,COURSE-005,12/16/2024 03:00 PM,reading,6.2,,,
CR-1015,COURSE-001,09/24/2024 07:42 PM,quiz_attempt,6.4,,,70.3
CR-1015,COURSE-008,04/06/2025 10:50 PM,video_watch,0.2,VID-003,0.8,
CR-1015,COURSE-005,11/01/2024 03:50 PM,forum_post,1.9,,,
CR-1015,COURSE-004,10/17/2024 11:35 AM,reading,37.1,,,
CR-1015,COURSE-004,01/12/2025 06:55 PM,quiz_attempt,3.3,,,32.4
CR-1015,COURSE-003,10/06/2024 09:55 PM,reading,10.4,,,
CR-1015,COURSE-003,11/06/2024 09:21 PM,video_watch,9.4,VID-005,0.57,
CR-1015,COURSE-010,11/09/2024 03:53 PM,quiz_attempt,17.8,,,97.6
CR-1015,COURSE-003,10/26/2024 11:53 AM,quiz_attempt,13.9,,,30.8
CR-1015,COURSE-003,01/31/2025 05:02 PM,video_watch,28.3,VID-023,0.9,
CR-1015,COURSE-002,01/02/2025 06:20 PM,video_watch,23.8,VID-035,0.87,
CR-1015,COURSE-009,10/07/2024 12:13 PM,video_watch,35.7,VID-023,0.52,
CR-1015,COURSE-008,11/22/2024 06:24 PM,video_watch,2.8,VID-023,0.93,
CR-1015,COURSE-005,03/30/2025 06:47 PM,forum_post,15.8,,,
CR-1015,COURSE-005,10/20/2024 05:07 PM,video_watch,28.4,VID-016,0.82,
CR-1015,COURSE-004,12/20/2024 11:05 AM,quiz_attempt,57.3,,,90.7
CR-1015,COURSE-004,12/30/2024 05:40 PM,forum_post,5.2,,,
CR-1015,COURSE-002,10/26/2024 05:35 PM,assignment_submit,14.3,,,
CR-1015,COURSE-006,03/29/2025 08:20 AM,quiz_attempt,46.5,,,75.6
CR-1015,COURSE-001,04/16/2025 08:35 AM,reading,13.7,,,
CR-1015,COURSE-010,11/11/2024 03:36 PM,reading,,,,
CR-1015,COURSE-005,09/07/2024 06:03 PM,reading,8.6,,,
CR-1015,COURSE-008,01/31/2025 05:51 PM,forum_post,0.5,,,
CR-1015,COURSE-004,11/20/2024 03:58 PM,reading,4.7,,,
CR-1015,COURSE-003,11/05/2024 12:17 PM,reading,4.0,,,
CR-1015,COURSE-002,11/09/2024 10:06 AM,reading,8.2,,,
CR-1015,COURSE-001,12/20/2024 10:47 PM,reading,11.6,,,
CR-1015,COURSE-005,03/04/2025 12:04 PM,forum_post,4.5,,,
CR-1015,COURSE-009,02/18/2025 11:55 AM,assignment_submit,12.8,,,
CR-1015,COURSE-004,02/23/2025 06:26 PM,quiz_attempt,42.4,,,76.5
CR-1015,COURSE-010,01/22/2025 10:47 AM,video_watch,5.2,VID-001,0.92,
CR-1015,COURSE-007,02/24/2025 05:26 PM,video_watch,35.5,VID-038,0.71,
CR-1015,COURSE-007,10/23/2024 05:31 PM,reading,4.3,,,
CR-1015,COURSE-010,11/16/2024 07:07 PM,video_watch,16.6,VID-046,0.67,
CR-1015,COURSE-005,03/18/2025 12:52 PM,assignment_submit,,,,
CR-1015,COURSE-006,04/02/2025 02:56 PM,video_watch,12.3,VID-024,0.31,
CR-1015,COURSE-006,02/06/2025 05:48 PM,video_watch,2.0,VID-049,0.54,
CR-1015,COURSE-007,12/22/2024 08:41 AM,assignment_submit,12.6,,,
CR-1015,COURSE-006,09/03/2024 09:15 AM,video_watch,35.9,VID-007,0.63,
CR-1015,COURSE-005,04/01/2025 07:58 PM,reading,37.2,,,
CR-1015,COURSE-007,02/09/2025 12:17 PM,quiz_attempt,8.7,,,79.7
CR-1015,COURSE-006,12/27/2024 01:47 PM,assignment_submit,2.2,,,
CR-1015,COURSE-009,09/23/2024 09:19 PM,video_watch,16.5,VID-014,0.25,
CR-1015,COURSE-010,03/07/2025 08:59 PM,video_watch,9.6,VID-021,0.76,
CR-1015,COURSE-004,09/09/2024 09:50 PM,quiz_attempt,6.6,,,101.7
CR-1015,COURSE-008,09/16/2024 01:36 PM,reading,2.6,,,
CR-1015,COURSE-005,03/07/2025 01:42 PM,video_watch,77.1,VID-001,0.73,
CR-1015,COURSE-007,03/24/2025 10:53 AM,assignment_submit,1.7,,,
CR-1015,COURSE-004,09/16/2024 12:39 PM,video_watch,13.9,VID-024,0.56,
CR-1015,COURSE-007,12/11/2024 09:42 AM,assignment_submit,12.5,,,
CR-1015,COURSE-001,11/21/2024 01:47 PM,assignment_submit,9.5,,,
CR-1015,COURSE-001,09/07/2024 09:49 PM,quiz_attempt,6.8,,,74.4
CR-1015,COURSE-001,11/21/2024 10:16 PM,quiz_attempt,4.9,,,53.7
CR-1015,COURSE-006,09/29/2024 09:16 AM,video_watch,10.1,VID-042,0.78,
CR-1015,COURSE-002,11/16/2024 07:43 PM,quiz_attempt,90.0,,,69.2
CR-1015,COURSE-009,02/23/2025 08:50 AM,reading,22.2,,,
CR-1015,COURSE-003,10/18/2024 10:28 AM,assignment_submit,,,,
CR-1015,COURSE-005,04/08/2025 07:17 PM,video_watch,3.1,VID-022,0.9,
CR-1015,COURSE-010,09/05/2024 08:32 PM,reading,6.4,,,
CR-1015,COURSE-004,02/25/2025 12:57 PM,quiz_attempt,1.5,,,91.0
CR-1015,COURSE-010,01/27/2025 09:26 PM,assignment_submit,19.4,,,
CR-1015,COURSE-002,02/15/2025 08:58 AM,reading,,,,
CR-1015,COURSE-006,11/04/2024 10:43 PM,video_watch,8.2,VID-018,0.8,
CR-1015,COURSE-005,11/06/2024 04:42 PM,quiz_attempt,3.3,,,61.3
CR-1015,COURSE-008,11/07/2024 01:23 PM,quiz_attempt,21.6,,,70.0
CR-1015,COURSE-006,09/06/2024 09:16 AM,quiz_attempt,6.1,,,71.4
CR-1015,COURSE-009,12/29/2024 06:12 PM,video_watch,14.7,VID-024,0.4,
CR-1015,COURSE-007,10/21/2024 11:57 AM,reading,26.7,,,
CR-1015,COURSE-007,11/27/2024 12:27 PM,assignment_submit,2.2,,,
CR-1015,COURSE-010,11/20/2024 12:37 PM,reading,25.6,,,
CR-1015,COURSE-003,09/21/2024 09:46 PM,video_watch,9.9,VID-013,0.49,
CR-1015,COURSE-003,11/07/2024 08:39 PM,video_watch,37.1,VID-002,0.91,
CR-1015,COURSE-008,03/24/2025 05:18 PM,reading,0.4,,,
CR-1015,COURSE-002,09/17/2024 03:09 PM,quiz_attempt,2.8,,,86.4
CR-1015,COURSE-003,01/27/2025 02:55 PM,quiz_attempt,15.1,,,52.3
CR-1015,COURSE-010,01/14/2025 07:45 PM,video_watch,24.0,VID-024,0.61,
CR-1015,COURSE-006,01/09/2025 04:23 PM,video_watch,2.5,VID-042,0.68,
CR-1015,COURSE-010,04/25/2025 10:12 AM,quiz_attempt,11.0,,,57.5
CR-1015,COURSE-007,01/08/2025 10:43 PM,quiz_attempt,12.9,,,89.8
CR-1015,COURSE-003,01/20/2025 11:59 AM,video_watch,12.0,VID-018,0.74,
CR-1015,COURSE-003,11/17/2024 12:25 PM,video_watch,46.1,VID-004,0.49,
CR-1015,COURSE-006,10/22/2024 03:10 PM,video_watch,67.5,VID-012,0.64,
CR-1015,COURSE-002,04/18/2025 03:57 PM,reading,13.8,,,
CR-1015,COURSE-009,10/06/2024 02:35 PM,video_watch,25.3,VID-014,0.25,
CR-1015,COURSE-010,11/27/2024 03:56 PM,video_watch,4.1,VID-036,0.78,
CR-1015,COURSE-005,09/18/2024 02:42 PM,forum_post,4.9,,,
CR-1015,COURSE-009,11/11/2024 01:03 PM,quiz_attempt,35.7,,,96.8
CR-1015,COURSE-009,11/03/2024 01:13 PM,assignment_submit,54.0,,,
CR-1015,COURSE-010,01/10/2025 09:34 AM,video_watch,29.3,VID-004,0.76,
CR-1015,COURSE-008,01/21/2025 09:10 AM,assignment_submit,20.1,,,
CR-1015,COURSE-008,01/26/2025 02:34 PM,forum_post,7.3,,,
CR-1015,COURSE-008,10/27/2024 12:58 PM,video_watch,31.6,VID-031,0.51,
CR-1015,COURSE-010,02/12/2025 07:08 PM,video_watch,11.3,VID-028,0.85,
CR-1015,COURSE-002,01/15/2025 11:44 AM,video_watch,0.8,VID-009,0.68,
CR-1015,COURSE-009,01/10/2025 09:13 AM,video_watch,16.4,VID-010,0.63,
CR-1015,COURSE-010,01/20/2025 09:07 AM,video_watch,42.0,VID-007,0.94,
CR-1015,COURSE-003,11/13/2024 12:53 PM,assignment_submit,78.2,,,
CR-1016,COURSE-002,09/16/2024 08:47 AM,assignment_submit,10.5,,,
CR-1016,COURSE-006,03/12/2025 12:41 PM,reading,2.5,,,
CR-1016,COURSE-006,11/04/2024 02:40 PM,video_watch,2.5,VID-016,0.78,
CR-1016,COURSE-009,01/06/2025 02:50 PM,reading,14.0,,,
CR-1016,COURSE-007,11/25/2024 05:52 PM,assignment_submit,,,,
CR-1016,COURSE-008,01/27/2025 09:01 PM,reading,8.2,,,
CR-1016,COURSE-001,04/17/2025 12:56 PM,video_watch,16.4,VID-006,0.92,
